nom;latitude_mairie;longitude_mairie;beach_coordinates;latitude_plage;longitude_plage;station;latitude_gare;longitude_gare;latitude_port;longitude_port
Saint-Froult;45.9201953;-1.0586830;[];45.911019;-1.071425;[(None, None)];;;;
Saint-Georges-de-Didonne;45.604966;-0.996217;[];45.595532;-0.990203;[(None, None)];45.586649;-0.982103;45.601266;-1.00551
Saint-Georges-d'Oléron;45.9783788;-1.3329825;[];45.947333;-1.370642;[(Decimal('45.9689307'), Decimal('-1.2364769')), (Decimal('45.9671186'), Decimal('-1.2399071'))];45.972468;-1.378541;;
Saint-Just-Luzac;45.8027152;-1.0398318;[];45.795616;-1.053772;[(None, None)];45.800746;-1.043175;45.795544;-1.070643
Saint-Laurent-de-la-Prée;45.989564;-1.040907;[];45.98524;-1.031914;[(Decimal('45.9925893'), Decimal('-1.0268753'))];45.99422;-1.032809;45.98524;-1.031914
Saint-Palais-sur-Mer;;;[];45.642218;-1.085599;[(None, None)];;;;
Saint-Pierre-d'Oléron;45.9783788;-1.3329825;[(Decimal('46.0051561'), Decimal('-1.3914498')), (Decimal('45.9306158'), Decimal('-1.3570868')), (Decimal('45.9414358'), Decimal('-1.3710645'))];45.935328;-1.3575;[(Decimal('45.9689307'), Decimal('-1.2364769')), (Decimal('45.9671186'), Decimal('-1.2399071'))];45.943724;-1.310131;45.916502;-1.329267
Saint-Sulpice-de-Royan;45.663659;-0.988584;[];45.674795;-1.00725;[(None, None)];45.686302;-0.99788;45.674795;-1.00725
Saujon;45.6311781;-0.8559717;[];45.673321;-0.934426;[(Decimal('45.6709057'), Decimal('-0.9382942')), (Decimal('45.6664895'), Decimal('-0.9300520')), (Decimal('45.6791061'), Decimal('-0.9383155'))];;;45.672522;-0.934331
Soubise;45.9267375;-1.0086845;[];;;[(None, None)];;;45.928;-1.007018
Tremblade;45.768888;-1.15147;[];45.795142;-1.170139;[(None, None)];45.773229;-1.155387;45.770074;-1.138606
Vaux-sur-Mer;;;[];45.627264;-1.055623;[(None, None)];;;45.638941;-1.054895
Vergeroux;45.9610681;-0.9862750;[];45.960966;-0.985534;[(None, None)];;;45.971663;-0.982208
Lormont;44.8998270;-0.5164931;[];44.875952;-0.516136;[(Decimal('44.8877563'), Decimal('-0.5175126')), (Decimal('44.9012933'), Decimal('-0.5223144'))];;;44.871939;-0.527846
Fronsac;45.0248230;-0.3567037;[];42.951642;0.649341;[(None, None)];;;;
Cambes;44.7324005;-0.4618761;[];;;[(None, None)];;;;
Puyravault;46.3784979;-1.0809224;[];46.128518;-0.805849;[(None, None)];;;;
Saint-Cyprien;44.9361590;1.0122517;[];;;[(Decimal('43.5979747'), Decimal('1.4316655')), (Decimal('44.9411916'), Decimal('1.0081942')), (Decimal('44.8632733'), Decimal('1.0434666')), (Decimal('43.5964448'), Decimal('1.4232466'))];;;;
Caumont;44.6961182;-0.0075285;[];;;[(None, None)];;;;
Marseillan;43.4880953;0.3164775;[(Decimal('43.3206289'), Decimal('3.5598392'))];;;[(Decimal('43.3181806'), Decimal('3.5355290'))];;;;
Bouliac;44.823511;-0.487474;[];44.815768;-0.499872;[(None, None)];;;44.807155;-0.52262
Ars-en-Ré;46.2287920;-1.5416881;[];46.211292;-1.511066;[(Decimal('46.2470776'), Decimal('-1.4930275'))];46.206217;-1.506976;;
Saint-Clément-des-Baleines;46.2287920;-1.5416881;[];46.238526;-1.550167;[(None, None)];46.238461;-1.553326;46.230292;-1.548126
Lit-et-Mixe;44.0339476;-1.2581993;[];44.03447;-1.26924;[(None, None)];;;;
Messanges;47.1626476;4.8729736;[];43.815943;-1.380149;[(None, None)];43.811085;-1.371291;;
Mimizan;44.1464213;-1.2189741;[];44.21042;-1.254608;[(None, None)];44.198739;-1.222766;;
Saint-Julien-en-Born;44.063047;-1.225938;[];44.093943;-1.323127;[(None, None)];;;44.068496;-1.233233
Saint-Vincent-de-Paul;43.7418140;-1.0000255;[];;;[(None, None)];43.769838;-1.00084;;
Seignosse;43.708541;-1.433149;[(Decimal('43.7224593'), Decimal('-1.4315703')), (Decimal('43.6873113'), Decimal('-1.4406969')), (Decimal('43.7093841'), Decimal('-1.4366357'))];43.703894;-1.434987;[(None, None)];;;43.686597;-1.350656
Soustons;43.6582842;-1.4273835;[(Decimal('43.7224593'), Decimal('-1.4315703')), (Decimal('43.6712915'), Decimal('-1.4419602')), (Decimal('43.6873113'), Decimal('-1.4406969')), (Decimal('43.6798552'), Decimal('-1.4408212')), (Decimal('43.8483963'), Decimal('-1.3690569')), (Decimal('43.7929826'), Decimal('-1.4135831')), (Decimal('43.6765705'), Decimal('-1.4414184')), (Decimal('43.7093841'), Decimal('-1.4366357')), (Decimal('43.7843551'), Decimal('-1.3075354')), (Decimal('43.6804181'), Decimal('-1.4410585'))];43.775345;-1.414843;[(Decimal('43.6713034'), Decimal('-1.2410924'))];43.769722;-1.302557;43.756895;-1.334698
Vielle-Saint-Girons;43.9518243;-1.3023559;[];43.950812;-1.363131;[(None, None)];43.914341;-1.295284;43.901811;-1.309338
Capbreton;43.641057;-1.434964;[(Decimal('43.6496469'), Decimal('-1.4459659')), (Decimal('43.6370697'), Decimal('-1.4497843')), (Decimal('43.6417672'), Decimal('-1.4475108')), (Decimal('43.6457966'), Decimal('-1.4456762')), (Decimal('43.6573900'), Decimal('-1.4460178'))];43.64682;-1.443407;[(None, None)];43.640805;-1.426061;43.645464;-1.401845
Labenne;43.594878;-1.466311;[(Decimal('43.6083490'), Decimal('-1.4636630'))];43.59664;-1.465331;[(Decimal('43.5871745'), Decimal('-1.4287316')), (Decimal('43.5873275'), Decimal('-1.4293159')), (Decimal('43.5871552'), Decimal('-1.4290355'))];;;;
Moliets-et-Maa;43.862783;-1.350249;[];43.850404;-1.359277;[(None, None)];43.847378;-1.354001;43.851756;-1.368352
Ondres;43.5609274;-1.4483524;[(Decimal('43.5774218'), Decimal('-1.4882397'))];43.570389;-1.464598;[(Decimal('43.5685707'), Decimal('-1.4572005'))];43.568813;-1.458095;;
Tarnos;43.5404920;-1.4605547;[(Decimal('43.5591675'), Decimal('-1.5007225'))];43.543586;-1.473282;[(None, None)];;;;
Anglet;43.489718;-1.513479;[];43.512113;-1.52707;[(Decimal('43.5268429'), Decimal('-1.5122821'))];43.509781;-1.520314;43.504592;-1.519293
Bayonne;40.6683682;-74.1171196;[(Decimal('43.3908392'), Decimal('-1.6838257')), (Decimal('43.3795035'), Decimal('-1.7558642'))];;;[(Decimal('43.1679044'), Decimal('-1.2380368')), (Decimal('43.3858011'), Decimal('-1.6611208')), (Decimal('40.6542879'), Decimal('-74.1290734')), (Decimal('43.3250173'), Decimal('-1.6007389')), (Decimal('43.3702257'), Decimal('-1.7851785')), (Decimal('43.3530823'), Decimal('-1.7819475')), (Decimal('43.4964684'), Decimal('-1.4746983')), (Decimal('43.3862472'), Decimal('-1.6603440')), (Decimal('43.4933995'), Decimal('-1.4793511')), (Decimal('40.6718115'), Decimal('-74.1075790')), (Decimal('43.3529161'), Decimal('-1.7813989')), (Decimal('43.1605242'), Decimal('-1.2417164')), (Decimal('43.3522255'), Decimal('-1.7825049')), (Decimal('43.3863685'), Decimal('-1.6599473')), (Decimal('43.4979831'), Decimal('-1.4806735')), (Decimal('43.5268429'), Decimal('-1.5122821')), (Decimal('40.6613119'), Decimal('-74.1164420')), (Decimal('43.4254680'), Decimal('-1.6091940')), (Decimal('40.6787896'), Decimal('-74.1016880')), (Decimal('43.4970017'), Decimal('-1.4703615')), (Decimal('43.5234264'), Decimal('-1.4906332')), (Decimal('43.4993494'), Decimal('-1.3005397')), (Decimal('43.4313485'), Decimal('-1.4564177')), (Decimal('43.4047983'), Decimal('-1.4490194')), (Decimal('43.3655265'), Decimal('-1.3964735')), (Decimal('43.3779682'), Decimal('-1.4277341')), (Decimal('43.2682992'), Decimal('-1.3453023')), (Decimal('43.2351789'), Decimal('-1.3048238')), (Decimal('43.5226628'), Decimal('-1.4913118')), (Decimal('43.3240902'), Decimal('-1.3952883')), (Decimal('43.5297908'), Decimal('-1.1710687'))];;;43.490663;-1.475148
Biarritz;43.475453;-1.561408;[];43.46254;-1.572208;[(None, None)];43.478208;-1.557043;43.482091;-1.565878
Bidart;;;[];43.437145;-1.594371;[(None, None)];43.430659;-1.594133;43.44483;-1.547046
Biriatou;;;[];43.334883;-1.743402;[(None, None)];;;;
Boucau;43.525845;-1.474263;[];;;[(Decimal('43.5234264'), Decimal('-1.4906332')), (Decimal('43.5226628'), Decimal('-1.4913118'))];;;;
Ciboure;;;[(Decimal('43.3908392'), Decimal('-1.6838257'))];43.380006;-1.668889;[(None, None)];43.393813;-1.685602;;
Guéthary;;;[];43.420612;-1.608833;[(Decimal('43.4254680'), Decimal('-1.6091940'))];43.425914;-1.608317;43.425807;-1.609727
Hendaye;43.344615;-1.768462;[(Decimal('43.3908392'), Decimal('-1.6838257')), (Decimal('43.3795035'), Decimal('-1.7558642'))];43.360838;-1.759629;[(Decimal('43.3702257'), Decimal('-1.7851785')), (Decimal('43.3530823'), Decimal('-1.7819475')), (Decimal('43.3529161'), Decimal('-1.7813989')), (Decimal('43.3522255'), Decimal('-1.7825049'))];43.356919;-1.775428;43.358338;-1.776156
Saint-Jean-de-Luz;;;[(Decimal('43.3908392'), Decimal('-1.6838257'))];43.416531;-1.625264;[(Decimal('43.3858011'), Decimal('-1.6611208')), (Decimal('43.3862472'), Decimal('-1.6603440')), (Decimal('43.3863685'), Decimal('-1.6599473')), (Decimal('43.4254680'), Decimal('-1.6091940'))];;;43.382106;-1.655001
Urrugne;43.362489;-1.700201;[];43.388191;-1.689492;[(None, None)];;;43.374725;-1.67137
Bourg;45.0819782;-0.4960701;[];;;[(None, None)];;;;
Saint-Léonard;49.7391988;0.3580122;[];;;[(Decimal('46.2515098'), Decimal('7.4195382')), (Decimal('45.5997788'), Decimal('-73.6162114'))];;;;
Caumont;44.6961182;-0.0075285;[];;;[(None, None)];;;;
Bompas;42.8649252;1.6172277;[];;;[(None, None)];;;;
Châtelaillon-Plage;46.0410592;-1.0444428;[];46.078912;-1.093003;[(Decimal('46.0043866'), Decimal('-1.1190049')), (Decimal('46.0071934'), Decimal('-1.1741253')), (Decimal('46.0783586'), Decimal('-1.0909398')), (Decimal('46.0076849'), Decimal('-1.1745082')), (Decimal('46.0078933'), Decimal('-1.1746726')), (Decimal('46.1078633'), Decimal('-1.1156206')), (Decimal('45.9925893'), Decimal('-1.0268753'))];46.069341;-1.091373;46.075625;-1.085287
Ambès;;;[];45.030454;-0.594928;[(None, None)];45.029314;-0.594173;;
Arcins;45.0745112;-0.7263826;[];;;[(None, None)];;;45.075241;-0.722081
Arveyres;44.878858;-0.28816;[];44.887813;-0.287153;[(None, None)];44.88193;-0.300784;44.913541;-0.285289
Asques;43.9885427;0.9488174;[];44.953273;-0.414263;[(None, None)];;;44.949153;-0.413557
Bayon-sur-Gironde;45.0541327;-0.6008428;[];45.039141;-0.603443;[(None, None)];;;45.050537;-0.605615
Beautiran;44.7039238;-0.4484203;[];44.705771;-0.45466;[(Decimal('44.7011715'), Decimal('-0.4502003'))];44.700891;-0.450349;44.701607;-0.444575
Bègles;44.810815;-0.54556;[(Decimal('44.8029523'), Decimal('-0.5361902'))];44.802062;-0.551312;[(None, None)];44.799109;-0.555413;44.817703;-0.538645
Billaux;44.953889;-0.233382;[];;;[(None, None)];44.950954;-0.23661;;
Blanquefort;43.6742690;0.8071169;[];44.921969;-0.614877;[(Decimal('44.9175914'), Decimal('-0.6237518'))];44.91684;-0.626224;44.911405;-0.61771
Bonzac;45.0073720;-0.2232842;[];45.010269;-0.230881;[(None, None)];;;44.993088;-0.20879
Bordeaux;44.8083883;-0.5885601;[(Decimal('44.7851745'), Decimal('-0.7054801')), (Decimal('44.8029523'), Decimal('-0.5361902'))];44.828132;-0.586971;[(Decimal('44.9447027'), Decimal('-0.6193450')), (Decimal('44.9223901'), Decimal('-0.4332238')), (Decimal('44.9743982'), Decimal('-0.6118056')), (Decimal('44.8877563'), Decimal('-0.5175126')), (Decimal('45.0041853'), Decimal('-0.6200812')), (Decimal('44.8267789'), Decimal('-0.6261731')), (Decimal('44.8459778'), Decimal('-0.5101522')), (Decimal('44.8869972'), Decimal('-0.6094758')), (Decimal('44.9012933'), Decimal('-0.5223144')), (Decimal('44.9356617'), Decimal('-0.4769076')), (Decimal('44.9142839'), Decimal('-0.3921324')), (Decimal('44.7683428'), Decimal('-0.5472574')), (Decimal('44.8563178'), Decimal('-0.5336524')), (Decimal('44.7011715'), Decimal('-0.4502003')), (Decimal('44.8256587'), Decimal('-0.5555868')), (Decimal('44.7168532'), Decimal('-0.5055977')), (Decimal('44.8227420'), Decimal('-0.5547778')), (Decimal('44.9289345'), Decimal('-0.4964118')), (Decimal('44.8977980'), Decimal('-0.4939781')), (Decimal('44.8045273'), Decimal('-0.6313644')), (Decimal('44.8427995'), Decimal('-0.6274696')), (Decimal('44.9175914'), Decimal('-0.6237518')), (Decimal('44.7934479'), Decimal('-0.6595812')), (Decimal('44.7720419'), Decimal('-0.6993585')), (Decimal('44.8426261'), Decimal('-0.6275779')), (Decimal('44.8709177'), Decimal('-0.6140203')), (Decimal('44.8415723'), Decimal('-0.5696869')), (Decimal('44.8297480'), Decimal('-0.5537803')), (Decimal('44.8587269'), Decimal('-0.5197124')), (Decimal('44.8587131'), Decimal('-0.5197537'))];;;44.831982;-0.561181
Cadaujac;44.7558071;-0.5296410;[];44.757508;-0.5314;[(None, None)];44.751652;-0.536994;44.755095;-0.522977
Castres-Gironde;44.696835;-0.444968;[];44.687177;-0.453383;[(None, None)];;;44.698402;-0.445684
Fronsac;45.0248230;-0.3567037;[];;;[(None, None)];44.897827;-0.287543;44.921077;-0.276489
Galgon;44.9926523;-0.2733693;[];44.989409;-0.293316;[(None, None)];;;44.977094;-0.251568
Gauriac;45.062188;-0.616507;[];45.06258;-0.612306;[(None, None)];;;45.077697;-0.637411
Génissac;;;[];44.858166;-0.255154;[(None, None)];;;44.872577;-0.243894
Isle-Saint-Georges;;;[];;;[(None, None)];;;44.725282;-0.472987
Izon;;;[];;;[(Decimal('44.9279634'), Decimal('-0.3676061')), (Decimal('44.9279384'), Decimal('-0.3676215')), (Decimal('44.9281247'), Decimal('-0.3673038'))];;;44.930968;-0.363529
Lamarque;45.0959397;-0.7175132;[];;;[(Decimal('-39.4147000'), Decimal('-65.6949920'))];45.092693;-0.72308;45.098475;-0.69318
Libourne;44.7633738;0.2530662;[];44.921243;-0.227374;[(Decimal('44.8971627'), Decimal('-0.3168578')), (Decimal('44.8570225'), Decimal('-0.0406587')), (Decimal('44.9779485'), Decimal('-0.1985332')), (Decimal('44.8811708'), Decimal('-0.1593340')), (Decimal('45.0381495'), Decimal('-0.1951980')), (Decimal('45.0664839'), Decimal('-0.3281455')), (Decimal('45.0114031'), Decimal('-0.0026514')), (Decimal('45.0942280'), Decimal('-0.0437898')), (Decimal('45.0114376'), Decimal('-0.0026479')), (Decimal('44.9279634'), Decimal('-0.3676061')), (Decimal('44.9279384'), Decimal('-0.3676215')), (Decimal('44.9281247'), Decimal('-0.3673038'))];44.916592;-0.236827;44.915232;-0.247393
Ludon-Médoc;44.981686;-0.602327;[];44.974347;-0.614835;[(Decimal('44.9743982'), Decimal('-0.6118056'))];44.973255;-0.611407;44.974347;-0.614835
Lugon-et-l'Île-du-Carnay;44.95646;-0.353919;[];44.95646;-0.353919;[(None, None)];44.951354;-0.367872;44.95646;-0.353919
Macau;45.0092247;-0.6120754;[];44.99743;-0.611365;[(Decimal('45.0041853'), Decimal('-0.6200812')), (Decimal('-5.1083343'), Decimal('-36.6259127')), (Decimal('-5.1570778'), Decimal('-36.6022299'))];45.003803;-0.618117;45.006178;-0.620919
Margaux-Cantenac;45.032714;-0.680434;[];45.042882;-0.678592;[(Decimal('45.0358496'), Decimal('-0.6854735')), (Decimal('45.0359241'), Decimal('-0.6853822'))];45.037295;-0.685022;45.042268;-0.655254
Moulon;44.837669;-0.236115;[];;;[(None, None)];;;44.85133;-0.218475
Parempuyre;44.9477287;-0.6051182;[];44.954091;-0.613639;[(Decimal('44.9447027'), Decimal('-0.6193450'))];44.945688;-0.613041;44.944677;-0.599836
Plassac;45.4665376;-0.5681021;[];;;[(None, None)];;;45.103341;-0.647541
Rivière;;;[];;;[(None, None)];;;;
Saillans;44.6978352;5.1970963;[];;;[(Decimal('44.7111906'), Decimal('5.2658699'))];;;44.956501;-0.269067
Saint-Denis-de-Pile;44.9922677;-0.2050562;[];;;[(Decimal('44.9779485'), Decimal('-0.1985332'))];44.982533;-0.202641;44.992987;-0.205915
Saint-Louis-de-Montferrand;44.95261;-0.534877;[];;;[(None, None)];44.954575;-0.532816;;
Saint-Michel-de-Fronsac;44.931466;-0.28724;[];44.929943;-0.299442;[(None, None)];44.928036;-0.300753;44.913274;-0.311993
Saint-Romain-la-Virvée;44.965749;-0.400054;[];44.966136;-0.396093;[(None, None)];44.966136;-0.396093;44.966136;-0.396093
Saint-Seurin-de-Bourg;45.05022;-0.58328;[];45.05022;-0.58328;[(None, None)];45.05022;-0.58328;;
Saint-Vincent-de-Paul;43.7418140;-1.0000255;[];;;[(None, None)];;;44.96102;-0.466239
Savignac-de-l'Isle;44.990027;-0.234046;[];44.996584;-0.234608;[(None, None)];;;44.986978;-0.234278
Soussans;45.056311;-0.699326;[];45.05942;-0.716815;[(None, None)];45.054096;-0.708074;45.060434;-0.685956
Vayres;44.8965105;-0.3188577;[];44.871605;-0.317653;[(Decimal('44.8971627'), Decimal('-0.3168578'))];44.906047;-0.322994;44.908971;-0.321532
Villenave-d'Ornon;44.7697102;-0.5447004;[(Decimal('44.8029523'), Decimal('-0.5361902'))];44.764985;-0.572824;[(Decimal('44.7683428'), Decimal('-0.5472574'))];44.757582;-0.560192;44.773138;-0.526852
Vieux-Boucau-les-Bains;43.786033;-1.400703;[(Decimal('43.7929826'), Decimal('-1.4135831'))];43.787461;-1.410296;[(None, None)];43.785504;-1.397117;43.784921;-1.400871
Blanquefort;43.6742690;0.8071169;[];;;[(Decimal('44.9175914'), Decimal('-0.6237518'))];;;;
Cussac-Fort-Médoc;45.1145351;-0.7308255;[];45.107212;-0.714241;[(None, None)];45.107212;-0.714241;45.117838;-0.733358
Fours;46.8698347;3.6455036;[];;;[(Decimal('46.8578816'), Decimal('3.6452029'))];;;;
Pauillac;45.1655199;-0.7409295;[];45.201778;-0.759512;[(Decimal('45.2038160'), Decimal('-0.7551762'))];;;45.190401;-0.756136
Saint-Estèphe;45.5922397;0.6633188;[];;;[(Decimal('45.5979437'), Decimal('0.6771295')), (Decimal('45.5976995'), Decimal('0.6766271'))];45.238683;-0.787766;;
Saint-Genès-de-Blaye;45.162563;-0.64438;[];45.16108;-0.644794;[(None, None)];45.159087;-0.645836;45.170728;-0.660467
Saint-Julien-Beychevelle;45.1655199;-0.7409295;[];45.149859;-0.744438;[(None, None)];45.15549;-0.752813;45.165601;-0.729646
Bellegarde;48.0350827;2.4894789;[];43.435098;0.627351;[(Decimal('46.1109056'), Decimal('5.8259584'))];;;;
Houmeau;46.189019;-1.184095;[];46.19138;-1.189651;[(None, None)];46.189238;-1.193779;46.197621;-1.196229
Arcachon;44.7650504;-1.1394883;[(Decimal('44.6602730'), Decimal('-1.2392151')), (Decimal('44.5468949'), Decimal('-1.2499470')), (Decimal('44.5691282'), Decimal('-1.2323531')), (Decimal('44.6757446'), Decimal('-1.2566210')), (Decimal('44.6549241'), Decimal('-1.2593940')), (Decimal('44.7988490'), Decimal('-1.2343628')), (Decimal('44.7095954'), Decimal('-1.0593177')), (Decimal('44.7137204'), Decimal('-1.0675047')), (Decimal('44.7192020'), Decimal('-1.0743364')), (Decimal('44.7334298'), Decimal('-1.0921992')), (Decimal('44.7258332'), Decimal('-1.0850044')), (Decimal('44.7386995'), Decimal('-1.0997896')), (Decimal('44.7445299'), Decimal('-1.1184185')), (Decimal('44.6979740'), Decimal('-1.2536291'))];44.662592;-1.164841;[(Decimal('44.6369726'), Decimal('-1.1429337')), (Decimal('44.6324226'), Decimal('-1.0256103')), (Decimal('44.6566928'), Decimal('-1.2400756')), (Decimal('44.6589663'), Decimal('-1.1655698')), (Decimal('44.6551021'), Decimal('-1.2583599')), (Decimal('44.7440903'), Decimal('-1.1088665')), (Decimal('44.6399024'), Decimal('-1.1160310')), (Decimal('44.6404840'), Decimal('-1.0690856')), (Decimal('44.6405363'), Decimal('-1.0690963')), (Decimal('44.6372409'), Decimal('-0.9661780')), (Decimal('44.6904210'), Decimal('-0.8537008')), (Decimal('44.6582625'), Decimal('-0.8220599')), (Decimal('44.6583998'), Decimal('-0.8223998'))];44.641284;-1.200286;44.657373;-1.147665
Gujan-Mestras;44.6053964;-0.9392841;[];44.641187;-1.113898;[(Decimal('44.6324226'), Decimal('-1.0256103')), (Decimal('44.6399024'), Decimal('-1.1160310')), (Decimal('44.6404840'), Decimal('-1.0690856')), (Decimal('44.6405363'), Decimal('-1.0690963')), (Decimal('44.6904210'), Decimal('-0.8537008')), (Decimal('44.6582625'), Decimal('-0.8220599')), (Decimal('44.6583998'), Decimal('-0.8223998'))];44.61724;-1.071771;44.639415;-1.101127
Lacanau;44.995786;-1.189741;[];45.002655;-1.13472;[(None, None)];44.977245;-1.090413;44.967028;-1.144855
Porge;;;[];;;[(None, None)];44.875891;-1.081841;;
Sainte-Hélène;44.5192412;3.6032955;[];44.970502;-0.887907;[(None, None)];;;;
Teich;;;[];44.625252;-1.034786;[(None, None)];44.633674;-1.023156;44.63709;-1.021374
Teste-de-Buch;44.639317;-1.193311;[];44.635548;-1.203491;[(None, None)];44.637772;-1.139378;44.635713;-1.144555
Villeneuve;46.0216405;4.8373827;[];;;[(Decimal('45.7065555'), Decimal('7.2134691')), (Decimal('48.0975501'), Decimal('-1.6754519'))];44.429079;2.06517;;
Île-d'Aix;46.0123581;-1.1735745;[];;;[(Decimal('46.0071934'), Decimal('-1.1741253')), (Decimal('46.0076849'), Decimal('-1.1745082')), (Decimal('46.0078933'), Decimal('-1.1746726'))];;;;
Angoulins;46.101646;-1.109752;[];46.103589;-1.113775;[(Decimal('46.1078633'), Decimal('-1.1156206'))];46.105538;-1.107949;;
Aytré;46.1886143;-1.0638158;[];46.118385;-1.123265;[(Decimal('46.0783586'), Decimal('-1.0909398')), (Decimal('46.1275818'), Decimal('-1.1283581')), (Decimal('46.1078633'), Decimal('-1.1156206'))];46.135328;-1.112233;;
Bois-Plage-en-Ré;46.185885;-1.388938;[];46.183017;-1.393386;[(None, None)];46.182576;-1.386186;;
Charron;;;[];;;[(None, None)];;;46.304107;-1.100268
Couarde-sur-Mer;46.197643;-1.442943;[];46.193597;-1.429351;[(None, None)];46.1935;-1.427878;46.194906;-1.423849
